item_id,num_faces,face_confidence,face_area_ratio,face_cluster_id
raccettura_twitter_03b8e3be,1,0.95,0.537,-1
rachaelbeauty_twitter_a98f4199,1,0.0,0.995,-1
rachelrvincent_twitter_ad04c43a,1,0.96,0.308,-1
rachelzevita_twitter_5a009021,1,0.0,0.995,-1
radiomann1_twitter_2b83014d,1,0.92,0.119,-1
rafacama_twitter_89aa43d7,1,0.9,0.518,-1
rafaelbustamante_twitter_9536a06a,1,0.9,0.357,-1
rafaelochoa_twitter_3b3d8300,1,0.0,0.995,-1
rahmatmh_twitter_c5ad04db,1,0.94,0.089,-1
rahsheen_twitter_caa200c8,1,0.97,0.581,-1
ralphdepagter_twitter_f73f25ff,1,0.91,0.083,-1
ramizahrahman_twitter_43ee1c14,1,0.9,0.364,-1
randomandodd_twitter_458aedd9,1,0.94,0.761,-1
randyrichter_twitter_dbfaeb22,1,0.0,0.96,-1
ranjiththomas_twitter_230780f5,1,0.89,0.226,-1
rappler_twitter_53cb9f7c,1,0.0,0.995,-1
rappscott_twitter_bbed4b67,1,0.96,0.02,-1
raquelsotollacer_twitter_12199d1e,1,0.0,0.991,-1
raquelvillarreal_twitter_46100a2f,1,0.93,0.391,-1
raulk_twitter_b2e1fb92,1,0.0,0.995,-1
ravenlynch_twitter_833f63c6,1,0.0,0.995,-1
ravidor_twitter_f1297781,1,0.95,0.4,-1
ravimohan2_twitter_4e907de9,1,0.9,0.308,-1
raychang_twitter_246877b6,1,0.0,0.995,-1
rayhowe_twitter_15fd19b5,1,0.93,0.26,-1
raymondwyu_twitter_a9a6a921,1,0.0,0.995,-1
razshafer_twitter_510c575f,1,0.95,0.378,-1
rbanffy_twitter_4ded632f,1,0.0,0.994,-1
rdeva_twitter_66ca81e8,1,0.93,0.158,-1
rdhnk9_twitter_2e9c1845,1,0.0,0.995,-1
rdvnfrtn_twitter_39d3e267,1,0.95,0.2,-1
rebeccamaguire_twitter_20fc4e30,1,0.0,0.995,-1
rebeccateldja_twitter_fcb9e061,1,0.9,0.107,-1
redphone_twitter_da97e782,1,0.0,0.995,-1
regtiangha_twitter_486605e4,1,0.0,0.995,-1
relixvariety_twitter_6bfb7cff,1,0.0,0.995,-1
remyandella_twitter_cce38f7d,1,0.0,0.995,-1
renelego_twitter_8520103d,1,0.94,0.483,-1
reportertim_twitter_bdc45172,1,0.0,0.995,-1
reuscher_twitter_9128dd4a,2,0.94,0.283,-1
rheyankaj_twitter_ca76f1ac,1,0.94,0.278,-1
rhoinkes_twitter_4514aaf0,1,0.0,0.994,-1
ricardoanton_twitter_db73ee54,1,0.91,0.403,-1
ricardopadilha_twitter_28f7db1e,1,0.0,0.995,-1
ricardosalgado_twitter_a67a52c7,1,0.0,0.995,-1
riccardoghignoni_twitter_0246b5cb,1,0.95,0.148,-1
richardajacobson_twitter_669b64f2,1,0.97,0.584,-1
richardharrington_twitter_890f5870,1,0.91,0.265,-1
richardterborg_twitter_47c1ff50,1,0.96,0.369,-1
richardthomson_twitter_49751783,1,0.0,0.995,-1
richtosi_twitter_d7781694,1,0.0,0.995,-1
rickcaffeinated_twitter_85c47b88,1,0.0,0.993,-1
rickycain_twitter_5a0c8795,1,0.92,0.034,-1
rickzwiep_twitter_f48cb7c4,1,0.93,0.774,-1
ricmccoy_twitter_29323cbf,1,0.93,0.101,-1
ricseedbluebubbledesign_twitter_efa0c588,1,0.0,0.995,-1
riefaja_twitter_2d16af9e,1,0.0,0.995,-1
rielax_twitter_287e6b5a,1,0.0,0.995,-1
rieramadhaanie_twitter_95559c04,2,0.93,0.102,-1
rikardohj_twitter_e49d3023,1,0.0,0.995,-1
rjacquez_twitter_165247fa,1,0.91,0.314,-1
rjjaramillo_twitter_5bc60093,1,0.97,0.112,-1
rjudas_twitter_03f2fc9d,1,0.0,0.995,-1
rkellyga_twitter_e84def54,2,0.95,0.098,-1
rmichaelbrown_twitter_37dad87f,1,0.0,0.995,-1
rmorrison_twitter_c2e7acd2,1,0.0,0.995,-1
roadzy_twitter_5a48972f,2,0.955,0.749,-1
roannarupinta_twitter_47ddc520,1,0.0,0.995,-1
robaris_twitter_b94a33a2,1,0.98,0.248,-1
robboudon_twitter_ab47cc4d,2,0.94,0.265,-1
robertbadillo_twitter_3931cd30,1,0.0,0.995,-1
robertbarney_twitter_bf04aa53,1,0.0,0.995,-1
robertbirnie_twitter_55171ca6,1,0.97,0.354,-1
robertjonathan_twitter_b4517402,1,0.0,0.995,-1
robertschueler_twitter_2f8881ef,1,0.0,0.995,-1
robingood_twitter_f96a762c,2,0.97,0.711,-1
robinhassan_twitter_02921c0b,1,0.93,0.559,-1
robkrueger_twitter_231481d6,1,0.0,0.995,-1
robmoses_twitter_87da1a79,1,0.89,0.207,-1
robnelson_twitter_6bdaab25,1,0.0,0.995,-1
robseaver_twitter_583d116a,1,0.94,0.391,-1
robwillington_twitter_df32046c,1,0.0,0.995,-1
robwoodbridge_twitter_b895da06,1,0.9,0.307,-1
rockaz_twitter_5be5ad2e,1,0.0,0.995,-1
rockstarmomlv_twitter_3543907c,3,0.943,0.046,-1
rockyvy_twitter_f4a4b184,1,0.91,0.183,-1
rodmeier_twitter_626598c4,1,0.95,0.207,-1
rodmilam_twitter_5b9ca20b,1,0.93,0.436,-1
rodrigoluna_twitter_8e25c865,2,0.985,0.186,-1
rogerbalettie_twitter_eadbce86,1,0.91,0.093,-1
rogerellman_twitter_36e3371c,1,0.96,0.422,-1
rohnjay_twitter_ef2597d2,1,0.0,0.995,-1
roh_twitter_a365eef8,1,0.96,0.194,-1
rolfek_twitter_90986cb9,1,0.0,0.995,-1
romcalbc_twitter_5cca21d8,1,0.0,0.995,-1
rommiej_twitter_84d0147a,1,0.0,0.995,-1
romulocostacurta_twitter_eccaed7c,1,0.0,0.995,-1
romybeatwriter_twitter_008d2f8b,1,0.0,0.995,-1
ronaldomanga_twitter_37eae251,1,0.96,0.148,-1
roncaglia_twitter_a787050e,1,0.93,0.316,-1
ronlute_twitter_46e29637,1,0.0,0.995,-1
ronron607_twitter_c9c85270,1,0.92,0.483,-1
ronsela_twitter_ff050895,1,0.93,0.476,-1
roook_twitter_28bfed5e,1,0.0,0.995,-1
roseannefoxx_twitter_a38b57ef,1,0.94,0.047,-1
rositaxx_twitter_b7059a67,1,0.0,0.995,-1
rousso_twitter_59e84726,1,0.91,0.384,-1
rowdyfolk_twitter_a2a538da,1,0.0,0.995,-1
roxipappa_twitter_e1520ccf,1,0.0,0.995,-1
roybird_twitter_2534c68d,1,0.0,0.995,-1
roysteele_twitter_b6d88bf1,1,0.91,0.503,-1
royterp_twitter_28a40299,1,0.0,0.995,-1
rscpics_twitter_81eb30db,1,0.0,0.995,-1
ru0905_twitter_9635c14e,1,0.0,0.995,-1
ruanalmeida_twitter_0318eba0,1,0.91,0.26,-1
rubenbrave_twitter_2d5e3366,1,0.0,0.995,-1
rubenmascarophotography_twitter_756b0938,1,0.0,0.995,-1
rubodewig_twitter_fa89137d,1,0.0,0.995,-1
rude64_twitter_4648b5b3,1,0.0,0.995,-1
rudestan_twitter_24dad8be,1,0.0,0.995,-1
russellvjward_twitter_5725bf3f,1,0.92,0.054,-1
russpond_twitter_d8977b8b,1,0.91,0.429,-1
ryanfrazier_twitter_bdfd301a,1,0.0,0.995,-1
ryanjgoodman_twitter_8e97ae97,1,0.9,0.117,-1
ryanketterman_twitter_07c376be,1,0.0,0.995,-1
ryanlmurphy_twitter_2b3497cd,1,0.0,0.995,-1
ryanott_twitter_eddc944e,1,0.95,0.2,-1
ryanporter_twitter_f50df5a3,1,0.0,0.995,-1
ryanthompson_twitter_c403efec,1,0.0,0.994,-1
s0uls_twitter_354cae4f,1,0.0,0.995,-1
s1lentb0buk_twitter_65fe0dc6,1,0.93,0.054,-1
sabrinamiso_twitter_075c6b5e,1,0.0,0.995,-1
sachaqs_twitter_510fc552,1,0.95,0.432,-1
sachiyokojima_twitter_73509f19,1,0.0,0.995,-1
sacpetsits_twitter_89d93487,1,0.0,0.995,-1
saeedalmenhali_twitter_96067146,1,0.0,0.995,-1
sahithi_twitter_4b77fa07,1,0.0,0.995,-1
sakshamgumber_twitter_8aecaf3b,1,0.0,0.995,-1
salikov_twitter_2605b0dc,1,0.9,0.046,-1
salinasmx_twitter_f156d5af,1,0.94,0.281,-1
samanthaholloway_twitter_787a8b35,1,0.94,0.164,-1
samarb_twitter_b73a7536,1,0.0,0.992,-1
sambassman_twitter_b32456fa,1,0.0,0.995,-1
samipage_twitter_5bdde226,1,0.95,0.995,-1
samuelmartinx_twitter_07e75f74,1,0.0,0.995,-1
samuelreis_twitter_6206dfd4,1,0.0,0.995,-1
samuelstrickland_twitter_cf56073d,1,0.93,0.292,-1
samwhite_twitter_4bfb88bb,1,0.0,0.995,-1
sanahsayani_twitter_0ff44974,1,0.93,0.26,-1
sanderdatema_twitter_b21c3162,1,0.91,0.956,-1
sanderterhaar_twitter_b6dde02f,1,0.0,0.995,-1
sandieterenzisellshomescom_twitter_6c6fcd84,1,0.93,0.141,-1
saniday_twitter_c7d20258,1,0.0,0.995,-1
sanpedrohotelspa_twitter_01abb6dd,1,0.0,0.995,-1
santayanapower_twitter_d86bdf33,1,0.94,0.439,-1
sanurasnowpaw_twitter_7076f8ec,1,0.0,0.995,-1
sarahemiline_twitter_685fdc01,1,0.93,0.187,-1
sarahjones_twitter_fb2dffb4,1,0.9,0.032,-1
saratpollock_twitter_09423e27,1,0.0,0.995,-1
sarito_twitter_d89bbaa5,1,0.94,0.238,-1
satoryasuga_twitter_1a945fe9,1,0.0,0.995,-1
satotaka_twitter_7cd90995,1,0.0,0.995,-1
saurospagnol_twitter_70707e7e,1,0.0,0.995,-1
saviodemartino_twitter_03e07da9,1,0.0,0.995,-1
scesini_twitter_cd27e127,1,0.98,0.265,-1
scg33esp_twitter_b8d5fed8,1,0.0,0.995,-1
scherem_twitter_4ba05b29,1,0.0,0.995,-1
scherka_twitter_60e80184,1,0.94,0.172,-1
scherre_twitter_b8044559,2,0.98,0.288,-1
schlossneubeuern_twitter_a8d60970,1,0.0,0.995,-1
schneidan_twitter_4bccaae4,1,0.0,0.995,-1
scholzeralph_twitter_567d5449,1,0.0,0.995,-1
scottbellisario_twitter_6b9613f9,1,0.94,0.363,-1
scottellisonphotography_twitter_d09444e9,1,0.94,0.081,-1
scottjwalter_twitter_a0b333a6,1,0.0,0.995,-1
scottycze_twitter_a905f428,1,0.91,0.381,-1
scoutshonor_twitter_7d05be4e,1,0.0,0.995,-1
scowie_twitter_54596923,1,0.96,0.228,-1
seancoyne_twitter_af76f774,1,0.91,0.508,-1
seanmcmenemy_twitter_4f379188,1,0.0,0.995,-1
sebastianjimenez_twitter_cb18ed4f,1,0.97,0.801,-1
sebastianlofvall_twitter_4de2ef38,1,0.0,0.995,-1
sebastianmueller_twitter_31cad4df,1,0.0,0.995,-1
sebastienbarre_twitter_8727d673,1,0.0,0.995,-1
sebgonza_twitter_4554e722,1,0.0,0.995,-1
sebhawker_twitter_83feb5e2,1,0.92,0.52,-1
seerickson_twitter_0adf8381,1,0.93,0.253,-1
sekarkhatulistiwa_twitter_0f4bad4e,1,0.0,0.995,-1
semilla_twitter_6a9e442f,1,0.95,0.101,-1
seraphim_twitter_155311ef,1,0.91,0.397,-1
sercanparan_twitter_46778234,1,0.95,0.305,-1
serdarbarut_twitter_8e2c5044,1,0.88,0.325,-1
sergeioarroyo_twitter_98a6c9df,1,0.0,0.995,-1
sergioelizondomora_twitter_0e693dee,1,0.93,0.345,-1
sergiopellico_twitter_b5076bbc,1,0.0,0.995,-1
sergiovenuto_twitter_87107233,1,0.0,0.995,-1
serra_twitter_e0b02472,1,0.0,0.992,-1
serveure_twitter_c8cd06e4,1,0.97,0.302,-1
sfharper_twitter_5c03a1a9,1,0.91,0.25,-1
sfy_twitter_870e1700,1,0.0,0.995,-1
shalahbowden_twitter_66643dc5,1,0.9,0.41,-1
shanedesloges_twitter_a6c7ec69,1,0.0,0.995,-1
shanestokes_twitter_cd0e5f82,1,0.96,0.016,-1
shanewalter_twitter_4848e3a1,1,0.94,0.492,-1
shanmoorthy_twitter_9cc764a6,1,0.95,0.409,-1
shannonedris_twitter_a35b0c8b,1,0.0,0.995,-1
shannonkelley_twitter_4f282eba,1,0.0,0.995,-1
sharonpianchan_twitter_f21c6061,1,0.0,0.995,-1
shaunsimpson_twitter_dbb37e18,1,0.95,0.348,-1
shawnalholman_twitter_25eaa3b1,1,0.9,0.325,-1
shawnday_twitter_d272ef74,1,0.0,0.995,-1
shawnmor_twitter_151d4235,1,0.0,0.995,-1
shaymfa_twitter_acfba946,1,0.95,0.378,-1
shazasalem_twitter_3373906a,1,0.92,0.2,-1
sheanroberts_twitter_de38c31c,1,0.93,0.196,-1
shehannf_twitter_f2a41450,1,0.9,0.044,-1
shelleysanders_twitter_dc8f6027,1,0.92,0.095,-1
shelleywest_twitter_61b58e80,1,0.0,0.995,-1
sherekaan_twitter_1b40f342,1,0.0,0.995,-1
sherifhany_twitter_e623be40,1,0.97,0.09,-1
sherrytrueself_twitter_47d6d530,1,0.0,0.995,-1
shibuibrahim_twitter_a729b460,1,0.0,0.995,-1
shintaroabe_twitter_54652463,1,0.0,0.995,-1
shonhughes_twitter_32ffc4f1,1,0.0,0.995,-1
shortformelissa_twitter_c816f818,1,0.0,0.995,-1
shugo_twitter_b75d733b,1,0.0,0.995,-1
siam_twitter_2f6bc02a,2,0.935,0.21,-1
sicarpv_twitter_7f65caca,1,0.0,0.995,-1
sidali_twitter_3f20d524,1,0.95,0.131,-1
sidede_twitter_6e1291ea,1,0.0,0.995,-1
sidsel_twitter_a6ed81dd,1,0.94,0.268,-1
signhk_twitter_8a31cd7b,1,0.0,0.992,-1
sigurdson_twitter_aaf9310a,1,0.93,0.06,-1
siguy_twitter_7a082433,1,0.0,0.995,-1
silviabriano_twitter_fe2df68f,1,0.97,0.281,-1
silviafattori_twitter_785a0bfe,1,0.93,0.378,-1
silviafoglia_twitter_ba2e0628,1,0.0,0.995,-1
simonemccallum_twitter_6dc52e31,1,0.94,0.41,-1
sio_twitter_e4fe1bbc,1,0.0,0.995,-1
sirmmo_twitter_979a3b13,1,0.93,0.581,-1
sitiodascitacoes_twitter_990ce278,1,0.0,0.995,-1
skyjunior203_twitter_15d43683,1,0.0,0.995,-1
skypanther_twitter_7276169d,1,0.0,0.995,-1
slakker9_twitter_c1339ec6,1,0.0,0.995,-1
smediabutterfly_twitter_f8d8e133,1,0.93,0.436,-1
smokinronniehalcomb_twitter_42a33e45,1,0.0,0.991,-1
sniyazov_twitter_4291a9e8,1,0.0,0.995,-1
snowhole_twitter_23b3bd2b,1,0.0,0.995,-1
socialcrm_twitter_5f42be80,1,0.0,0.995,-1
socialleslie_twitter_0ba98e23,1,0.92,0.664,-1
societychurch_twitter_7acf9a45,1,0.0,0.995,-1
soenarko_twitter_8a1d2dbf,1,0.93,0.593,-1
sohochoc_twitter_cecc26d1,1,0.0,0.99,-1
sokazo_twitter_fe9d55dd,1,0.9,0.189,-1
sokrekl_twitter_fd2f69d2,1,0.94,0.041,-1
solomonbrothers_twitter_75bbc695,1,0.0,0.989,-1
soloseba_twitter_2bae5a18,1,0.9,0.022,-1
solutionsinla_twitter_41b98303,1,0.0,0.995,-1
sommercollier_twitter_4181036f,1,0.92,0.172,-1
soniagennaro_twitter_1059f0c7,1,0.93,0.419,-1
soniapolacci_twitter_9a32f1e7,1,0.95,0.628,-1
sonic010739_twitter_c314e540,1,0.0,0.995,-1
sonnyellar_twitter_a9df2e9d,1,0.94,0.041,-1
sorayasantos_twitter_2bd2b9ae,1,0.96,0.162,-1
sorgenia_twitter_353a49c5,1,0.0,0.995,-1
soulsailor_twitter_cbe10188,1,0.94,0.012,-1
soundroll_twitter_f83af302,1,0.92,0.062,-1
soyoscar_twitter_4b8f6428,1,0.95,0.106,-1
spacefoxstudio_twitter_1003bd92,1,0.0,0.995,-1
speakingbadger_twitter_145a24ed,1,0.94,0.348,-1
srcalypsoo_twitter_1696e34c,1,0.0,0.995,-1
sroyer_twitter_c7ac23eb,1,0.0,0.995,-1
ssalazars_twitter_c57bdce4,1,0.9,0.207,-1
ssofia_twitter_2c4b2da8,1,0.0,0.995,-1
staboada_twitter_e377a5c0,1,0.94,0.632,-1
stacysanchez_twitter_c271be91,1,0.0,0.989,-1
stefanocannizzaro_twitter_f2a1d53f,1,0.0,0.995,-1
stefanogiudici_twitter_b2da153b,1,0.97,0.152,-1
stefanwoldekidan_twitter_46abbc88,1,0.95,0.648,-1
stenmartin_twitter_8126b74f,1,0.96,0.061,-1
stephaniebogus_twitter_ed151cce,1,0.0,0.995,-1
stephaniemaxwell_twitter_25ad05ec,1,0.95,0.016,-1
stephaniemcd_twitter_b55ff373,1,0.91,0.162,-1
stephanieowen_twitter_64775330,1,0.0,0.995,-1
stephanlendl_twitter_e785495d,1,0.89,0.372,-1
stephenalee_twitter_b10d757e,1,0.91,0.276,-1
stephenbarr_twitter_b036364f,1,0.0,0.995,-1
stephenbonner_twitter_e0fd2ee6,1,0.0,0.995,-1
stephend3_twitter_d359aaea,1,0.93,0.233,-1
stephenitis_twitter_2e8ded5c,1,0.9,0.023,-1
stephenjscott_twitter_4438a161,2,0.94,0.38,-1
stephenmillard_twitter_3f879dbd,1,0.9,0.226,-1
stephenwells_twitter_efd0c92e,1,0.94,0.006,-1
stephintoronto_twitter_30066e51,1,0.0,0.995,-1
stephlauren_twitter_bc00ac3b,1,0.93,0.135,-1
stevegarfield_twitter_4da1e447,1,0.94,0.466,-1
stevei_twitter_3434df97,1,0.89,0.422,-1
stevenabittan_twitter_6890a36e,1,0.96,0.406,-1
stevencullifer_twitter_1b14998d,1,0.9,0.574,-1
stevendamron_twitter_e3588812,1,0.97,0.135,-1
stevenlarson_twitter_f76c0661,1,0.98,0.494,-1
steventjones_twitter_c7fcbb8d,1,0.98,0.164,-1
steveweston_twitter_7b49659d,1,0.0,0.995,-1
stewarthayes_twitter_26887e93,1,0.0,0.995,-1
stickgrinder_twitter_d6a61627,1,0.93,0.25,-1
stoneyxl_twitter_a41eb6b2,1,0.0,0.995,-1
stormy86_twitter_f017a36b,1,0.94,0.194,-1
strawfish_twitter_e457cda8,1,0.0,0.995,-1
stregato86_twitter_414150b0,1,0.0,0.995,-1
stuarthiggs_twitter_701a28c1,1,0.96,0.406,-1
studiomiguel_twitter_87356f2a,1,0.94,0.019,-1
stuttgarter_twitter_c272cfe7,1,0.0,0.995,-1
sucio_twitter_00399805,1,0.0,0.995,-1
sudol_twitter_93fa21ea,1,0.0,0.995,-1
sueblack_twitter_621aa64e,1,0.0,0.995,-1
sugabetic_twitter_a1df951c,1,0.94,0.066,-1
sukhighuman_twitter_6f0acd9e,2,0.935,0.07,-1
sultangfx_twitter_139c3f72,1,0.94,0.135,-1
sunanulhuda_twitter_6f93a57d,1,0.0,0.995,-1
suneeshlal_twitter_ff77713d,1,0.99,0.09,-1
sungoddess_twitter_0a1b76c5,1,0.0,0.995,-1
sunshinessui_twitter_1a98dbed,1,0.0,0.995,-1
sunupermana_twitter_5502fa04,1,0.96,0.069,-1
supersupersuper_twitter_dbb72d1b,1,0.0,0.995,-1
susanaayala_twitter_96ef1c13,1,0.0,0.995,-1
susannahseefeldt_twitter_67ef4f49,1,0.97,0.697,-1
susanrapp_twitter_05460e2a,1,0.95,0.268,-1
susanscrupski_twitter_d2c87a79,1,0.93,0.062,-1
suvrobanerji_twitter_ee423a98,1,0.9,0.223,-1
suzannecourtney_twitter_19ddb761,1,0.93,0.065,-1
svilen_twitter_983fb4c4,1,0.0,0.995,-1
swarmster_twitter_4ec52488,1,0.92,0.028,-1
swellsbennett_twitter_82a40c8e,1,0.91,0.221,-1
swism_twitter_75bb6ed4,1,0.0,0.995,-1
swissmountainleader_twitter_e1da210a,1,0.0,0.995,-1
syedrushda_twitter_540554b2,1,0.92,0.013,-1
symonchow_twitter_c66b5d30,1,0.0,0.995,-1
syntasium_twitter_a1f5cfa6,1,0.93,0.314,-1
tadd31_twitter_580802a9,1,0.0,0.995,-1
taeff_twitter_e53f71b1,1,0.0,0.995,-1
tahoe58_twitter_5515ce6a,1,0.0,0.995,-1
talintyre_twitter_5fa93778,1,0.0,0.995,-1
talrasha_twitter_25a67244,1,0.0,0.995,-1
tanguymignot_twitter_a52e1025,1,0.0,0.988,-1
taniagarron_twitter_787b579d,2,0.965,0.312,-1
tanyagagnon_twitter_e6c17cf4,1,0.95,0.354,-1
tapps_twitter_9b3c70de,1,0.95,0.243,-1
tassoskapernekas_twitter_88c5d10b,1,0.91,0.233,-1
tatianaavdjiev_twitter_3103b95a,1,0.0,0.995,-1
taymoor_twitter_0446059e,1,0.0,0.995,-1
tearyeyezs_twitter_63448b11,1,0.96,0.093,-1
tedmihu_twitter_0edc169c,1,0.88,0.07,-1
tedr_twitter_fa80e28c,1,0.0,0.995,-1
tele_twitter_9519f294,1,0.0,0.994,-1
tellurideblues_twitter_c61b253d,1,0.0,0.995,-1
telmamelo_twitter_4f6c9e62,1,0.0,0.995,-1
terrahambly_twitter_91da4cf1,1,0.91,0.258,-1
terricoles_twitter_c0e08298,2,0.95,0.199,-1
tessadufresne_twitter_a2a35a41,1,0.0,0.995,-1
thalitasantos_twitter_3d9b9330,1,0.95,0.334,-1
thanhnkh_twitter_e03e6bd0,1,0.0,0.995,-1
thanser_twitter_39863a8a,1,0.92,0.221,-1
thatgirlmegan_twitter_617e3a5f,1,0.0,0.992,-1
thecomfortoutlet_twitter_3793746d,1,0.0,0.98,-1
thecuriouscreative_twitter_41cd347c,1,0.96,0.104,-1
thedanieljsmith_twitter_1235a678,1,0.92,0.102,-1
thedudedean_twitter_37398770,1,0.0,0.995,-1
thegadgeteur_twitter_72937d4f,1,0.92,0.218,-1
thejeff_twitter_262022f8,1,0.93,0.714,-1
thejennafox_twitter_4f956c3d,1,0.0,0.994,-1
thejennylam_twitter_c89a201c,1,0.97,0.05,-1
themichaelshane_twitter_1e6bea78,1,0.0,0.995,-1
themiscfiles_twitter_d27b4324,1,0.96,0.265,-1
theoryoferin_twitter_8d398912,1,0.0,0.993,-1
thepanda_twitter_06168571,1,0.95,0.183,-1
thereadingcircle01_twitter_d81e2dbf,1,0.0,0.995,-1
theresag_twitter_ce7c639f,1,0.93,0.078,-1
thesimonharris_twitter_465c1c45,1,0.89,0.112,-1
thexwarrior_twitter_1b18fc62,1,0.0,0.995,-1
thiagobusse_twitter_1c290eba,1,0.96,0.028,-1
thierryocho_twitter_193917dc,1,0.94,0.216,-1
thierryweber_twitter_fee183a2,1,0.0,0.995,-1
thinkpositive_twitter_a0e1c2aa,1,0.0,0.993,-1
thinzaroo_twitter_b117c631,1,0.0,0.995,-1
thisgunforhire_twitter_fc8346b9,2,0.965,0.247,-1
thomaskeup_twitter_0031c401,1,0.93,0.578,-1
thomasmarcusgeorge_twitter_73d82e03,1,0.0,0.995,-1
thomasosborne_twitter_7cf9d0c7,1,0.92,0.345,-1
thomaspleil_twitter_7e69bffd,1,0.0,0.992,-1
thomasseifert_twitter_71ecf510,1,0.0,0.995,-1
thompsontanya_twitter_b4546d5b,1,0.92,0.198,-1
thorstenbastian_twitter_7e543edb,1,0.0,0.995,-1
threedot_twitter_094ef3d3,1,0.95,0.17,-1
tiagohiroshi_twitter_7b709740,1,0.96,0.152,-1
tiffanyff_twitter_ed05c88a,1,0.98,0.148,-1
timbr_twitter_c3a4010c,1,0.0,0.992,-1
timgolden_twitter_2310daee,1,0.0,0.995,-1
timhoward_twitter_16cb4c45,1,0.88,0.154,-1
timnewsome_twitter_07cdd4f9,2,0.94,0.119,-1
timolsen_twitter_a0155da1,1,0.0,0.992,-1
timothyalexander_twitter_50f69f1e,1,0.92,0.139,-1
timothydahl_twitter_7a48ccfa,1,0.94,0.322,-1
timothyjohn_twitter_5f65026d,1,0.0,0.995,-1
timothylmooney_twitter_353e9b2e,1,0.88,0.107,-1
timothyryan_twitter_9e971c95,1,0.0,0.995,-1
timpowell_twitter_69e07ee7,1,0.95,0.172,-1
timryan67_twitter_b6da0d97,1,0.95,0.114,-1
tinrocket_twitter_10309275,1,0.0,0.995,-1
tjanderson_twitter_3608955f,1,0.0,0.995,-1
tks_twitter_f0b02230,1,0.0,0.995,-1
tlindorfer_twitter_72ed5a43,1,0.97,0.028,-1
tnsuarez_twitter_7bbdf08d,1,0.94,0.566,-1
toddebert_twitter_0f4594b9,1,0.94,0.328,-1
toledoscanner_twitter_38786b30,1,0.0,0.995,-1
tomasfragoso_twitter_8bac8333,1,0.88,0.372,-1
tomkeenebloomberg_twitter_3a766ce7,1,0.0,0.995,-1
tomkenyon_twitter_ebf27878,1,0.93,0.168,-1
tommyflovildengebretsen_twitter_a9f6a85d,1,0.0,0.995,-1
tommyoshima_twitter_a80a1af3,1,0.92,0.23,-1
tommyp_twitter_8a8d6073,1,0.96,0.469,-1
tommyudo_twitter_b3636396,2,0.935,0.103,-1
tommywhitty_twitter_a193cb70,1,0.0,0.995,-1
tomparadiso_twitter_fc2b8ad4,1,0.94,0.022,-1
tomromano_twitter_1c7b2977,1,0.0,0.995,-1
tomviturino_twitter_7bf59f6a,1,0.0,0.995,-1
tonyveroeven_twitter_e8065ae5,1,0.91,0.243,-1
tooti_twitter_8d4dda64,1,0.0,0.995,-1
topher5_twitter_f1df05c0,1,0.9,0.302,-1
torid_twitter_9d86f47d,1,0.0,0.995,-1
toriegehlmeyer_twitter_8301441d,1,0.0,0.995,-1
torreyn_twitter_e7df9a1f,1,0.0,0.995,-1
traced_twitter_328be1fb,1,0.0,0.995,-1
tracidavis_twitter_cf672d04,2,0.95,0.081,-1
tranceh2_twitter_3dae425d,1,0.0,0.995,-1
tranericvu_twitter_4d9abf55,1,0.97,0.15,-1
trezzaalfonso_twitter_917d9feb,1,0.0,0.995,-1
tristantiteux_twitter_24631579,1,0.94,0.165,-1
tronathan_twitter_ba11ea36,1,0.93,0.648,-1
tselliott_twitter_a6c500b8,1,0.96,0.08,-1
tuesdaygirl_twitter_bd174bec,1,0.92,0.076,-1
tugak_twitter_f4b762c6,1,0.0,0.995,-1
turbidsoul_twitter_fdfcd5a2,1,0.0,0.993,-1
turieco_twitter_9ff697f1,1,0.0,0.994,-1
turnerburns_twitter_451e192f,1,0.92,0.207,-1
tuubagul_twitter_ac902216,1,0.92,0.051,-1
tuyetanh_twitter_d1aaf2ac,1,0.0,0.995,-1
twool9_twitter_483dc28f,1,0.91,0.255,-1
tylerkessler_twitter_da056af8,1,0.91,0.087,-1
tyroneeaton_twitter_7e691ea9,1,0.0,0.995,-1
ube17_twitter_06b1e418,1,0.0,0.995,-1
ubskur_twitter_25133884,1,0.0,0.995,-1
ucedaman_twitter_8c3735b8,1,0.0,0.995,-1
ucmusicdoc_twitter_7f3182e3,1,0.0,0.995,-1
udomichelcuria_twitter_808f1bcb,1,0.95,0.995,-1
uhachefe_twitter_838b24a2,1,0.0,0.995,-1
uk01speed_twitter_dd6ca754,1,0.0,0.995,-1
ullyses_twitter_b00540b6,1,0.0,0.995,-1
ulrichraab_twitter_d4e62bf4,1,0.91,0.363,-1
umarquez_twitter_99cdc00d,1,0.98,0.265,-1
urmilesh_twitter_2f78e105,1,0.0,0.995,-1
usmanarif_twitter_64ca021c,1,0.0,0.995,-1
usuyu_twitter_e44e3077,1,0.0,0.995,-1
utkuozturk_twitter_4ca2a0b4,1,0.0,0.995,-1
uvmann_twitter_15024e57,1,0.91,0.166,-1
vaduvaiulian_twitter_f00b3d32,1,0.94,0.096,-1
valentinaspoto_twitter_27cd61b9,1,0.98,0.098,-1
valentinthirion_twitter_28dbf126,1,0.89,0.214,-1
valiuh_twitter_a4ec3ab6,1,0.95,0.099,-1
