item_id,width,height,aspect_ratio,file_size_kb
mariaalana_twitter_bbc8ca6d,400,400,1.0,20.77
mariamartinez_twitter_d128f3c0,400,400,1.0,39.84
mariamjameel_twitter_03c4a234,400,400,1.0,26.17
mariamonegro_twitter_834539fa,400,400,1.0,36.34
mariannehope_twitter_714c4d17,400,400,1.0,12.34
marianosanfilippo_twitter_0d3fad85,400,400,1.0,14.5
mariarti_twitter_b1561027,400,400,1.0,24.23
maribelcastilla_twitter_59ba3ecd,400,400,1.0,22.29
marioalberto_twitter_855fae64,400,400,1.0,29.21
marioalvarezch_twitter_a1acf212,400,400,1.0,18.76
marioh_twitter_33e3c302,400,400,1.0,39.28
mariomartinezarrabal_twitter_b8ab361c,400,400,1.0,12.28
marisasabatini_twitter_a4efed5a,400,400,1.0,26.15
marissahughes_twitter_a37d148d,400,400,1.0,30.74
mariuscucuruz_twitter_83e2c776,400,400,1.0,23.07
markbaar_twitter_5ee67ca7,400,400,1.0,20.87
markborkowski_twitter_bf38e950,400,400,1.0,38.41
markcastator_twitter_c9dd7555,400,400,1.0,18.83
markdunne_twitter_670342ac,400,400,1.0,38.61
markelmes_twitter_892d9ea8,400,400,1.0,26.76
marketingmichele_twitter_11f16a80,400,400,1.0,15.6
markgantt_twitter_8e7ba96e,400,400,1.0,33.53
markorandjelovic_twitter_9f408f09,400,400,1.0,29.55
markpuckett_twitter_a08f5a56,300,300,1.0,14.04
markusortner_twitter_ae22e3ca,400,400,1.0,24.18
markustressl_twitter_e2d80521,266,266,1.0,17.85
marlenebitzer_twitter_6ff401c2,400,400,1.0,32.52
marloncureg_twitter_b0267fa8,400,400,1.0,44.48
marnitako_twitter_49151130,400,400,1.0,12.7
marqueee_twitter_f8f49734,400,400,1.0,31.33
marquesstewart_twitter_1cc12e4d,300,300,1.0,12.96
marshacollier_twitter_11cbfe82,400,400,1.0,34.49
martincwalter_twitter_e672e01d,400,400,1.0,24.46
martinhinrich_twitter_dfca0c3e,175,175,1.0,8.52
martinosabia_twitter_f88664f2,400,400,1.0,21.53
martinrobinson_twitter_32fef6e3,400,400,1.0,27.19
martinsliz_twitter_c065a118,400,400,1.0,32.13
martinsoler_twitter_2811de0d,400,400,1.0,17.45
martinugalde_twitter_0e91332e,400,400,1.0,30.5
maruxz_twitter_4f2a5a42,400,400,1.0,26.85
marvin713_twitter_be3ab41d,400,400,1.0,33.85
marwsay_twitter_c624ea8d,400,400,1.0,20.58
mashael92_twitter_e7a802d5,400,400,1.0,5.18
maskdmegane_twitter_543225d7,400,400,1.0,31.6
masmith_twitter_5077f6b8,400,400,1.0,14.46
masoudhaghi_twitter_cdb6f6d6,400,400,1.0,12.04
massimosaviotti_twitter_f63addf5,400,400,1.0,36.22
matheusfsantos_twitter_039c71ce,243,243,1.0,9.3
mathiasmaul_twitter_34b87187,400,400,1.0,21.58
mathieubellet_twitter_b4c5d551,400,400,1.0,36.42
mathieurensen_twitter_7288d916,400,400,1.0,36.86
matluschek_twitter_11794b2f,400,400,1.0,23.85
matsgulbrandsen_twitter_a09bd579,400,400,1.0,14.76
mattauckland_twitter_2900821c,400,400,1.0,23.19
mattcoe_twitter_a339b9f4,400,400,1.0,26.13
matteolever_twitter_0370affb,400,400,1.0,22.41
mattharvey_twitter_b496ad9c,400,400,1.0,16.29
matthewduncan_twitter_2a19134d,400,400,1.0,30.41
matthewpantoja_twitter_a009d053,400,400,1.0,41.79
mattmassaro_twitter_42d26437,400,400,1.0,25.57
mattshields_twitter_2c6e5150,400,400,1.0,11.2
mattshultz_twitter_5266390a,400,400,1.0,19.54
mau_twitter_810d051c,400,400,1.0,21.13
maxculleen_twitter_838a420d,400,400,1.0,40.5
maxduke_twitter_b43521e2,400,400,1.0,21.89
maxfabrizi_twitter_64a686ab,400,400,1.0,28.5
maximdikun_twitter_e012cb94,400,400,1.0,27.36
maxuel84_twitter_2a222ef3,400,400,1.0,11.48
maxvazquez_twitter_b940fbef,400,400,1.0,32.2
maysounhanna_twitter_b16e4285,400,400,1.0,30.22
mazenjizani_twitter_71c9db49,400,400,1.0,38.17
mballada_twitter_167f1a49,400,400,1.0,16.57
mborodov_twitter_37392d35,400,400,1.0,33.43
mccoygalvan_twitter_6539d51b,400,400,1.0,59.65
mcdessureault_twitter_3389d035,400,400,1.0,29.51
mcoyne_twitter_339a4934,400,400,1.0,35.92
mdicer_twitter_cef832f6,400,400,1.0,39.0
mdupls_twitter_f1aaf0a0,400,400,1.0,37.14
meberl_twitter_b608a183,400,400,1.0,16.36
meganclark_twitter_10102f25,400,400,1.0,41.91
meganorr_twitter_f3a41600,400,400,1.0,36.54
megsrhea_twitter_369a2c4b,400,400,1.0,31.85
mekhovov_twitter_33fdfe0b,400,400,1.0,31.6
melaganodeojo_twitter_c133d10c,400,400,1.0,19.33
melanieburger_twitter_0166b386,400,400,1.0,38.86
melanieramone_twitter_17a2756c,400,400,1.0,28.9
melanieschram_twitter_d5ad9ce6,400,400,1.0,29.49
melindamoses_twitter_e5806991,400,400,1.0,37.15
melissademata_twitter_7db20926,400,400,1.0,23.8
melissagonzales_twitter_3fab42a8,400,400,1.0,22.44
melissata_twitter_6b7959bf,400,400,1.0,37.07
melodythacker_twitter_df2da0cf,400,400,1.0,20.79
melteruz_twitter_cd06957b,400,400,1.0,32.51
memorylanecarclub_twitter_7b41d6df,400,400,1.0,31.9
menchiesp_twitter_29b449ac,186,186,1.0,9.69
mendeavor_twitter_993b1923,400,400,1.0,16.33
mengqi_twitter_e746b682,400,400,1.0,19.59
mercry_twitter_c2c9587d,400,400,1.0,51.15
mervae_twitter_04e25115,400,400,1.0,20.8
meryba_twitter_1c45f0b9,400,400,1.0,18.69
metaed_twitter_5a632907,400,400,1.0,31.33
mhantirah_twitter_9ba1be87,400,400,1.0,19.23
mhenderson_twitter_b8a9ae6d,400,400,1.0,26.54
mherrling_twitter_3053757e,400,400,1.0,20.05
miamilawrence_twitter_55ce5521,400,400,1.0,20.99
miamirealestate_twitter_7422c5c9,393,393,1.0,40.59
micampioni_twitter_ad8d6100,400,400,1.0,29.9
michaelangelo_twitter_c03b3d6c,400,400,1.0,26.02
michaelaranda_twitter_e0cca2e5,320,320,1.0,23.57
michaelarmstrong_twitter_782cba9f,400,400,1.0,29.58
michaelberndt_twitter_737f7264,400,400,1.0,11.41
michaelcempa_twitter_4fb89646,400,400,1.0,19.38
michaeldutcher_twitter_65b89f9c,400,400,1.0,15.54
michaeldylanferrara_twitter_330cc59a,400,400,1.0,43.85
michaelgodfre_twitter_81b56241,263,263,1.0,15.06
michaelgoff_twitter_bd1bab80,400,400,1.0,31.0
michaeljdennis_twitter_94fd8883,400,400,1.0,29.04
michaelkoenig_twitter_c17e3420,400,400,1.0,17.3
michaelkrantz_twitter_8127e086,400,400,1.0,16.14
michaelpierceca_twitter_ee6a35a5,363,363,1.0,29.75
michaeltapp_twitter_a8fbd7b6,400,400,1.0,15.69
michaelwitham_twitter_d8140c8c,400,400,1.0,38.55
michaelwuensch_twitter_3a32b985,400,400,1.0,16.87
michelejmartin_twitter_b8bd5ea9,400,400,1.0,30.24
michelevitucci_twitter_f4eab92b,400,400,1.0,27.1
michellefreeman_twitter_4ce05b13,400,400,1.0,34.09
michellemcivor_twitter_5fe2908f,400,400,1.0,29.98
micheltrapani_twitter_911f0dc7,400,400,1.0,26.79
mickmurillo_twitter_33455ffc,400,400,1.0,37.79
midorimiller_twitter_0e7bcce5,400,400,1.0,19.5
mightycasey_twitter_f3673bf1,400,400,1.0,34.53
miguelandres_twitter_502b1412,400,400,1.0,41.07
miguelcaballero_twitter_aef41545,400,400,1.0,31.89
miguelcaria_twitter_3eab4dc4,400,400,1.0,23.35
migueldecastro_twitter_e1825048,400,400,1.0,15.42
miguelsanchz_twitter_b7197199,400,400,1.0,22.97
miguelsoler_twitter_2a39fb85,400,400,1.0,19.71
mihirs_twitter_65de7ac0,400,400,1.0,23.91
mikeantares_twitter_35c28110,256,256,1.0,5.43
mikeberrios_twitter_32b32605,400,400,1.0,13.82
mikeconaty_twitter_4717350f,400,400,1.0,24.99
mikecorak_twitter_b106a495,400,400,1.0,17.99
mikedarcyhughes_twitter_c0b8cc9e,400,400,1.0,29.01
mikedarnell_twitter_61eb6be9,400,400,1.0,34.97
mikehill_twitter_c2b5a848,400,400,1.0,23.83
mikehochanadel_twitter_3163283a,400,400,1.0,14.3
mikejeide_twitter_c83c0b40,400,400,1.0,39.74
mikelefebvre_twitter_a75f09fe,400,400,1.0,19.39
mikemartin_twitter_b12b062a,400,400,1.0,19.52
mikemcbride_twitter_ccb44d7d,400,400,1.0,26.25
mikeoneill76_twitter_9f1e9eab,400,400,1.0,26.48
mikestake_twitter_8db2463c,279,279,1.0,12.15
mikesupple_twitter_450cc8d6,400,400,1.0,11.47
mikewhitmore_twitter_ffc7eec9,400,400,1.0,39.45
mikewood_twitter_dd65acc3,400,400,1.0,33.28
mikey3982_twitter_a0c8724f,400,400,1.0,48.0
mikhailsevalnev_twitter_d0860905,373,373,1.0,16.45
milatatham_twitter_32f73789,400,400,1.0,14.66
milko_twitter_07971ddf,400,400,1.0,18.1
minhazchowdhury_twitter_61798156,322,322,1.0,9.77
minorcortes_twitter_f0aefb1b,400,400,1.0,25.61
miph_twitter_2efbb055,400,400,1.0,16.17
mirellenascimento_twitter_f130b6c9,400,400,1.0,39.72
mirkojankovic_twitter_6adc1cd9,400,400,1.0,21.94
miroslavhelcl_twitter_d1f80a89,400,400,1.0,28.03
misstammyum_twitter_439f30cd,400,400,1.0,22.57
missycaulk_twitter_a42fb9d1,400,400,1.0,33.54
misteranggie_twitter_2841b77d,400,400,1.0,40.62
mitb_twitter_7d096be7,400,400,1.0,32.74
mitchenglish_twitter_4ca0f0cd,400,400,1.0,13.75
mitz_twitter_576e5781,400,400,1.0,15.59
mjarron_twitter_1b41b5a4,400,400,1.0,25.19
mjbrender_twitter_620a182a,400,400,1.0,22.99
mlikeasong_twitter_bc30aaf4,400,400,1.0,25.34
mlucasx_twitter_80053b41,400,400,1.0,21.99
mnasir_twitter_63da8f00,400,400,1.0,24.66
mneidich_twitter_35be259b,400,400,1.0,49.64
mobillionaire_twitter_af5b9b09,400,400,1.0,28.8
mobyo_twitter_fe405393,400,400,1.0,21.11
mohsinnaeem_twitter_a55fef82,400,400,1.0,44.97
moisesrial_twitter_8c811175,400,400,1.0,22.49
molivieri_twitter_92ce360a,400,400,1.0,19.21
monicagmh_twitter_2027dfa0,400,400,1.0,19.14
monikafuchs_twitter_18925b2e,240,240,1.0,12.63
monik_twitter_7828ec38,400,400,1.0,64.84
montezmccrary_twitter_37f9ef46,400,400,1.0,25.47
montsev_twitter_2d6f1f59,398,398,1.0,26.37
morganbrady_twitter_d0d0e383,400,400,1.0,25.72
mrandrewbradley_twitter_5c4b73ac,400,400,1.0,30.83
mrbambang_twitter_43c1d924,400,400,1.0,36.88
mrdrazad_twitter_6a2b07cd,400,400,1.0,16.31
mrjamesnoble_twitter_434eedb7,400,400,1.0,26.91
mrobertsonline_twitter_b6855b37,334,334,1.0,13.9
mrsimonwood_twitter_c7c60128,400,400,1.0,41.6
mrsrosietaylor_twitter_6780ca8e,400,400,1.0,25.67
msanhuezacelsi_twitter_eef409d2,400,400,1.0,21.01
msjuliars_twitter_887ad06e,400,400,1.0,37.29
msyarif_twitter_0c27361c,400,400,1.0,28.45
mtoigo_twitter_3243c811,400,400,1.0,25.18
mtrcorona_twitter_3ba37a3b,400,400,1.0,38.29
muccitas_twitter_266c130d,399,399,1.0,29.47
muhamadtaufik_twitter_8e1aa08c,400,400,1.0,27.43
multifacetsflux_twitter_71222129,400,400,1.0,44.03
munait_twitter_514804e3,400,400,1.0,22.18
munta_twitter_77851c73,400,400,1.0,22.37
murphyz_twitter_7a1651e3,400,400,1.0,28.33
murrayfrancis_twitter_30208cec,400,400,1.0,27.58
mvalencaa_twitter_2135fb36,400,400,1.0,16.51
mybikemyworldcom_twitter_f1798481,400,400,1.0,27.57
mybookandmycoffee_twitter_bf411a40,400,400,1.0,24.75
mycroft221_twitter_8b677b2f,400,400,1.0,18.97
mylastpagefirst_twitter_6456021b,400,400,1.0,30.86
myriamsabolla_twitter_69b49086,400,400,1.0,24.5
nachoirazoqui_twitter_33acdc66,400,400,1.0,41.17
nachovega_twitter_7352d4f6,320,320,1.0,22.1
nadenemurray_twitter_0f8d30f1,400,400,1.0,18.52
nakeeb_twitter_29f4c45d,400,400,1.0,33.32
namesjamin_twitter_d5ad5073,400,400,1.0,20.48
nancielovesphotography_twitter_065a5f07,400,400,1.0,40.39
nancypham707_twitter_fe6fe62e,400,400,1.0,24.06
naningutoyo_twitter_96568701,400,400,1.0,40.92
narendraangkita_twitter_d075531c,400,400,1.0,22.44
nastia_twitter_c9938788,400,400,1.0,25.15
natalialamange_twitter_ca9ab5dd,400,400,1.0,40.67
nataliamartinez_twitter_6bb9edd0,400,400,1.0,23.94
natbuehler_twitter_3f2a9bcc,400,400,1.0,13.4
natelandau_twitter_9db35525,400,400,1.0,10.73
natelockwood_twitter_2e5d9c6b,400,400,1.0,33.51
natemcgee_twitter_017c9e59,400,400,1.0,17.51
nathanpduffy_twitter_b3041101,400,400,1.0,34.91
nathanwpace_twitter_7a38d61a,400,400,1.0,35.06
natureboundafrica_twitter_da13ea2b,400,400,1.0,21.32
naturesknockout_twitter_08031169,400,400,1.0,29.24
natyataniarza_twitter_4ea048c4,300,300,1.0,16.11
naveenkonduri_twitter_8cfaa8a2,400,400,1.0,36.14
negegabriel_twitter_dd7378e4,400,400,1.0,33.46
neophillip_twitter_8ecf421f,400,400,1.0,42.24
neotrix_twitter_510180a4,400,400,1.0,22.46
nerebe_twitter_ea6e56cb,400,400,1.0,46.03
neridawalker_twitter_c6ef765f,400,400,1.0,23.28
netpierre_twitter_d3fb517c,400,400,1.0,24.83
nfremd_twitter_fb626c18,400,400,1.0,43.02
nicholaschen_twitter_f7797305,400,400,1.0,32.58
niciacruz_twitter_1f4f6be4,400,400,1.0,6.94
nickbuttler_twitter_1113e8e1,400,400,1.0,16.75
nickcusters_twitter_77bc3581,170,170,1.0,8.32
nickesteen_twitter_c844126d,400,400,1.0,20.91
nickfrost_twitter_53ad8d68,400,400,1.0,31.21
nickgaston_twitter_521e3e78,400,400,1.0,22.24
nickitens_twitter_0ae0f97d,400,400,1.0,30.65
nickjborelli_twitter_3faaa8de,200,200,1.0,8.04
nicklove_twitter_e028cc24,400,400,1.0,30.54
nickstone_twitter_7644af68,400,400,1.0,17.58
nicksturrock_twitter_85cfbcb0,400,400,1.0,25.16
nicogarassino_twitter_6bb0250d,400,400,1.0,20.45
nicolalosito_twitter_272602d4,400,400,1.0,22.95
nicolashayek_twitter_94b833ce,400,400,1.0,22.33
nicolatimmins_twitter_99d9a869,400,400,1.0,18.7
nicolejackson_twitter_4d8abc3d,399,400,0.998,36.54
nicolenobs_twitter_58c1224c,400,400,1.0,32.56
nicoletteorlemans_twitter_41c5a92f,400,400,1.0,18.3
nictok_twitter_b9f6144c,400,400,1.0,33.49
niiabbey_twitter_6cd12195,400,400,1.0,28.45
niisniis_twitter_50e5b3ae,400,400,1.0,22.9
ninjamama_twitter_6e497f15,225,225,1.0,12.39
nitastronauta_twitter_bea6c670,400,400,1.0,13.21
niuz_twitter_e3bf621f,400,400,1.0,25.22
nob0322_twitter_099185b9,400,400,1.0,19.36
nobiann_twitter_844d6b56,400,400,1.0,43.09
nohemimata_twitter_29bddcc7,400,400,1.0,46.11
normiesd_twitter_1f4b7fe3,400,400,1.0,22.12
nosepuedevlc_twitter_b4d4cf15,400,400,1.0,24.37
noslo_twitter_1d9fa785,400,400,1.0,16.24
nrgiga_twitter_73aac26e,400,400,1.0,31.33
nuakin_twitter_91590daf,400,400,1.0,3.06
nvarsos_twitter_0e605abd,100,100,1.0,5.16
nvrcrysplledmlk_twitter_fb2a3a50,400,400,1.0,16.56
nwinburn_twitter_a847b6d7,400,400,1.0,24.12
nxhack_twitter_7508144f,400,400,1.0,28.06
nyskye_twitter_5c6ce12e,400,400,1.0,34.67
nzeckner_twitter_b6eb2c3a,400,400,1.0,31.78
obiwan_twitter_0100753a,400,400,1.0,21.77
obstaclespecialist_twitter_07993d8c,400,400,1.0,21.65
octubrerojo72_twitter_090fe06c,335,335,1.0,29.8
odile_twitter_e3def1f6,240,240,1.0,8.75
ogie_twitter_18d9e00a,400,400,1.0,19.39
ohadbarda_twitter_0f323fff,400,400,1.0,21.02
ohme_twitter_896dae18,400,400,1.0,23.02
ojdurham_twitter_b99bb2fa,400,400,1.0,25.88
oldolphin_twitter_926afa8a,400,400,1.0,21.87
oleandreas_twitter_a8bf98dc,400,400,1.0,32.01
olegwhite_twitter_5cb7feea,400,400,1.0,22.92
oliviaduran_twitter_cf3e4230,400,400,1.0,28.44
olivierbauermeister_twitter_a2a57162,320,320,1.0,18.73
olivierchapelle_twitter_751d043c,400,400,1.0,36.77
oliviertripet_twitter_a0e342ee,400,400,1.0,21.78
omaralamoudi_twitter_190af9a8,400,400,1.0,16.62
omarc_twitter_5162d916,400,400,1.0,27.51
omerabdellatif_twitter_30c5f722,400,400,1.0,26.72
omorgan_twitter_319c2b09,369,369,1.0,28.31
ongzb_twitter_5bd71b79,400,400,1.0,25.73
onuruzunismail_twitter_d269690b,400,400,1.0,15.62
opsigno_twitter_a2aa9076,400,400,1.0,15.27
optikalefx_twitter_c1cbd22a,400,400,1.0,24.96
optimusdag_twitter_4d51b84a,400,400,1.0,23.84
oracio_twitter_fafbad18,400,400,1.0,23.95
oscarray_twitter_b05e106f,400,400,1.0,23.89
oscarsantamaria_twitter_5884d142,400,400,1.0,39.41
oscarsvq_twitter_87eb9830,400,400,1.0,33.18
osmanaymelek_twitter_4832dc23,400,400,1.0,25.54
oticasparis_twitter_67aa1bb4,240,240,1.0,5.88
otir_twitter_61b691c4,240,240,1.0,7.06
otterfreak_twitter_68645688,400,400,1.0,57.14
oulmidianas_twitter_c4dc2587,400,400,1.0,18.11
outfoxer_twitter_9eae65e3,400,400,1.0,30.77
owenye_twitter_afc62ee7,400,400,1.0,36.59
oyvind_twitter_50d4fd1a,400,400,1.0,17.5
ozamodaz_twitter_a4f52b7b,400,400,1.0,22.21
ozcanozgur_twitter_d24fbe70,400,400,1.0,13.4
pablomartino_twitter_40867ce9,400,400,1.0,29.96
pabloxcl_twitter_6cd7d5f8,296,296,1.0,7.72
pacobarranco_twitter_a3df4a4c,400,400,1.0,24.28
pampiiranzo_twitter_74d100d0,400,400,1.0,34.14
pandafoodie_twitter_9430c1e4,400,400,1.0,29.13
panjim_twitter_c057abb0,400,400,1.0,16.02
paolaroldan_twitter_1c0c06bf,400,400,1.0,30.47
paolofrancescosita_twitter_744f162a,400,400,1.0,20.72
paondart_twitter_30da7c2d,400,400,1.0,12.04
papatyakaradede_twitter_041b506d,400,400,1.0,29.99
paramoreuruguay_twitter_e064f1d5,400,400,1.0,27.32
parhamb_twitter_a1ad179d,400,400,1.0,21.9
pasqualeparisi_twitter_ad93902f,400,400,1.0,30.03
patmulles_twitter_d4a45cc4,400,400,1.0,36.96
patriciadiez_twitter_01b0a2b9,400,400,1.0,13.98
patriciascholz_twitter_972eac4b,400,400,1.0,19.39
patriciawensch_twitter_ecf14e36,400,400,1.0,27.83
patricklarranaga_twitter_fc094825,400,400,1.0,16.38
patrickrousseau_twitter_a42b1111,400,400,1.0,35.62
patrickthoffman_twitter_f8ed4a30,400,400,1.0,36.56
patricktigue_twitter_42e7edc8,354,354,1.0,20.05
patrizio_twitter_340142a8,250,250,1.0,12.25
patton_twitter_ea7a0520,295,295,1.0,16.78
paulamaarisa_twitter_41d9a486,400,400,1.0,31.1
paulasimoes_twitter_4ddd4af5,400,400,1.0,21.59
paulatinocotrindade_twitter_04ce9d84,358,358,1.0,34.58
paulbekkum_twitter_bacfaae6,400,400,1.0,22.04
paulcripps_twitter_5794f3d8,400,400,1.0,27.09
paulerland_twitter_c5dbde39,400,400,1.0,33.73
paulgallagher_twitter_670ebb2f,400,400,1.0,23.33
paulinasalazar_twitter_cd7c1d40,400,400,1.0,15.04
pauloschiavon_twitter_46bb3976,400,400,1.0,22.21
paulpereira_twitter_d58963b1,400,400,1.0,19.53
paulseele_twitter_d30ba527,229,229,1.0,17.14
paulsloan_twitter_86a09762,400,400,1.0,18.16
paulstickland_twitter_062ca3e5,400,400,1.0,33.54
pavelrakusan_twitter_fef0d880,313,313,1.0,11.78
pavelsmirnov_twitter_57ec179a,400,400,1.0,23.26
pavelvassiljev_twitter_343f30c9,400,400,1.0,51.6
pbrady_twitter_0bf822a0,400,400,1.0,17.95
pbuyle_twitter_499c6692,240,240,1.0,3.87
pcmello_twitter_4a25506e,400,400,1.0,29.98
pcrampton_twitter_9b7dbd3b,400,400,1.0,8.23
pedrocaeiros_twitter_bac8f149,400,400,1.0,21.65
pedromolleda_twitter_eb253160,400,400,1.0,21.18
pedroparraguez_twitter_ae4cfb25,400,400,1.0,23.0
pedrsn_twitter_2e952ad9,206,206,1.0,7.53
peggynairn_twitter_44397252,400,400,1.0,25.35
pellenordin_twitter_1e4fa35d,400,400,1.0,19.94
pena_twitter_a5fa2e7d,333,333,1.0,19.6
pennycheng_twitter_85cb7a5c,400,400,1.0,29.17
peregeis_twitter_ceadc8e4,400,400,1.0,23.41
perolofarnas_twitter_b60b7c47,251,251,1.0,14.38
perzennstrom_twitter_000e70b3,250,250,1.0,14.79
petehill_twitter_922d157d,400,400,1.0,31.96
petergiordano_twitter_a2982e07,256,256,1.0,20.26
peterkapakos_twitter_1423e9f1,400,400,1.0,12.73
peterkornaat_twitter_2e55cff2,400,400,1.0,27.61
peterlombard_twitter_89af999e,400,400,1.0,25.73
petermonbailleu_twitter_ebb3490d,400,400,1.0,23.29
peterplaatsman_twitter_14c6c883,400,400,1.0,20.27
peterwells_twitter_3355108a,400,400,1.0,8.23
peteste_twitter_78a2fcd7,400,400,1.0,18.28
petevyler_twitter_bf51893a,400,400,1.0,57.72
pfiel_twitter_d13649b4,400,400,1.0,36.01
pfrias_twitter_56b51137,400,400,1.0,15.65
pgerngross_twitter_2d87bfaa,400,400,1.0,30.11
phi303_twitter_9b4ef46a,400,400,1.0,24.87
philackley_twitter_db6abab9,400,400,1.0,21.49
phoenixartistry_twitter_e84ef013,400,400,1.0,24.86
photoblogger_twitter_72c3f38f,313,313,1.0,13.9
photographybypixie_twitter_9f55d7ac,400,400,1.0,20.68
photosoldier860_twitter_a0952e14,400,400,1.0,27.14
phuzylogik_twitter_88ccdadf,400,400,1.0,27.64
pierreedouardschmitt_twitter_049e6b75,400,400,1.0,17.62
pinkcakebox_twitter_f89298d8,400,400,1.0,20.45
pinkuneko_twitter_08f2e588,400,400,1.0,40.43
pjbeyer_twitter_e624f6d2,400,400,1.0,19.06
plastikstuhl_twitter_66c575dd,400,400,1.0,40.24
platinumvoicepr_twitter_3cbfdb4c,400,400,1.0,20.68
pmilleredu_twitter_e938cfb7,400,400,1.0,29.78
pmoa_twitter_76242946,400,400,1.0,28.62
poetyca_twitter_cae2d8d4,137,137,1.0,7.62
pokipsie_twitter_e12411bd,400,400,1.0,32.83
pon_twitter_dba18bbf,400,400,1.0,27.59
poohkohawaii_twitter_ca6269be,312,312,1.0,19.48
pqhoang_twitter_73f81056,400,400,1.0,24.67
pressnet_twitter_867a1654,400,400,1.0,32.87
prestonpardy_twitter_a3c0791b,400,400,1.0,39.51
prettypinkponies_twitter_72ad8af8,400,400,1.0,16.34
prissajean_twitter_5fd73307,400,400,1.0,20.03
producimosideas_twitter_212ddf3b,400,400,1.0,15.18
pugin_twitter_5b43b36d,400,400,1.0,37.41
punzoo_twitter_f3fbff89,400,400,1.0,64.26
purinek2_twitter_08993a51,300,300,1.0,19.33
putuebo_twitter_60c06ca6,400,400,1.0,23.65
queenesther_twitter_fc161a71,170,170,1.0,4.92
r3d_twitter_4f8f6293,225,225,1.0,7.83
raccettura_twitter_03b8e3be,400,400,1.0,32.43
rachaelbeauty_twitter_a98f4199,400,400,1.0,32.87
rachelrvincent_twitter_ad04c43a,400,400,1.0,19.9
rachelzevita_twitter_5a009021,400,400,1.0,20.27
radiomann1_twitter_2b83014d,400,400,1.0,31.26
rafacama_twitter_89aa43d7,400,400,1.0,23.99
rafaelbustamante_twitter_9536a06a,400,400,1.0,42.26
rafaelochoa_twitter_3b3d8300,400,400,1.0,22.52
rahmatmh_twitter_c5ad04db,400,400,1.0,50.4
rahsheen_twitter_caa200c8,400,400,1.0,22.08
ralphdepagter_twitter_f73f25ff,400,400,1.0,16.58
ramizahrahman_twitter_43ee1c14,300,300,1.0,15.56
randomandodd_twitter_458aedd9,400,400,1.0,31.75
randyrichter_twitter_dbfaeb22,50,50,1.0,1.63
ranjiththomas_twitter_230780f5,400,400,1.0,33.9
rappler_twitter_53cb9f7c,400,400,1.0,15.91
rappscott_twitter_bbed4b67,400,400,1.0,39.96
raquelsotollacer_twitter_12199d1e,216,216,1.0,9.67
raquelvillarreal_twitter_46100a2f,240,240,1.0,7.22
raulk_twitter_b2e1fb92,400,400,1.0,19.5
ravenlynch_twitter_833f63c6,400,400,1.0,32.42
ravidor_twitter_f1297781,400,400,1.0,32.88
ravimohan2_twitter_4e907de9,400,400,1.0,20.53
raychang_twitter_246877b6,400,400,1.0,27.89
rayhowe_twitter_15fd19b5,400,400,1.0,35.24
raymondwyu_twitter_a9a6a921,400,400,1.0,22.67
razshafer_twitter_510c575f,400,400,1.0,28.39
rbanffy_twitter_4ded632f,351,351,1.0,17.63
rdeva_twitter_66ca81e8,400,400,1.0,18.57
rdhnk9_twitter_2e9c1845,400,400,1.0,16.62
rdvnfrtn_twitter_39d3e267,400,400,1.0,30.52
rebeccamaguire_twitter_20fc4e30,371,371,1.0,23.8
rebeccateldja_twitter_fcb9e061,400,400,1.0,19.89
redphone_twitter_da97e782,400,400,1.0,24.04
regtiangha_twitter_486605e4,400,400,1.0,25.69
relixvariety_twitter_6bfb7cff,400,400,1.0,26.35
remyandella_twitter_cce38f7d,400,400,1.0,17.4
renelego_twitter_8520103d,400,400,1.0,32.17
reportertim_twitter_bdc45172,400,400,1.0,22.46
reuscher_twitter_9128dd4a,400,400,1.0,24.92
rheyankaj_twitter_ca76f1ac,400,400,1.0,26.79
rhoinkes_twitter_4514aaf0,342,342,1.0,25.83
ricardoanton_twitter_db73ee54,400,400,1.0,23.43
ricardopadilha_twitter_28f7db1e,400,400,1.0,21.07
ricardosalgado_twitter_a67a52c7,400,400,1.0,24.58
riccardoghignoni_twitter_0246b5cb,400,400,1.0,30.17
richardajacobson_twitter_669b64f2,144,144,1.0,5.12
richardharrington_twitter_890f5870,400,400,1.0,20.35
richardterborg_twitter_47c1ff50,400,400,1.0,23.38
richardthomson_twitter_49751783,400,400,1.0,31.4
richtosi_twitter_d7781694,400,400,1.0,13.04
rickcaffeinated_twitter_85c47b88,267,267,1.0,12.19
rickycain_twitter_5a0c8795,400,400,1.0,18.34
rickzwiep_twitter_f48cb7c4,400,400,1.0,32.96
ricmccoy_twitter_29323cbf,400,400,1.0,24.73
ricseedbluebubbledesign_twitter_efa0c588,394,394,1.0,39.35
riefaja_twitter_2d16af9e,400,400,1.0,36.18
rielax_twitter_287e6b5a,400,400,1.0,43.87
rieramadhaanie_twitter_95559c04,400,400,1.0,32.06
rikardohj_twitter_e49d3023,400,400,1.0,26.38
rjacquez_twitter_165247fa,400,400,1.0,20.42
rjjaramillo_twitter_5bc60093,400,400,1.0,22.1
rjudas_twitter_03f2fc9d,400,400,1.0,15.88
rkellyga_twitter_e84def54,400,400,1.0,26.74
rmichaelbrown_twitter_37dad87f,400,400,1.0,27.36
rmorrison_twitter_c2e7acd2,400,400,1.0,18.67
