source_id,source_platform,rank,target_id,target_platform,fused_cosine,clip_cosine,face_cosine,clip_l2,face_l2,is_same_person
tahoe58,twitter,9,sacpetsits,twitter,0.82663,0.665948,0.987313,0.817377,0.159294,False
tahoe58,twitter,10,giulianoabate,twitter,0.825895,0.66792,0.98387,0.81496,0.17961,False
tahoe58,twitter,11,zacharycrockett,twitter,0.825665,0.665634,0.985696,0.817761,0.169141,False
tahoe58,twitter,12,timolsen,twitter,0.825536,0.668189,0.982882,0.81463,0.185029,False
tahoe58,twitter,13,joshuagalloway,twitter,0.823457,0.672872,0.974042,0.808861,0.227853,False
tahoe58,twitter,14,avalon1982,twitter,0.823135,0.661133,0.985137,0.823246,0.172412,False
tahoe58,twitter,15,sunshinessui,twitter,0.823052,0.661009,0.985096,0.823397,0.172652,False
tahoe58,twitter,16,jerometurner,twitter,0.822744,0.661936,0.983552,0.822271,0.18137,False
tahoe58,twitter,17,metaed,twitter,0.822501,0.666653,0.97835,0.816513,0.208088,False
tahoe58,twitter,18,juanramar,twitter,0.822485,0.660174,0.984796,0.82441,0.17438,False
tahoe58,twitter,19,zouyuefen,twitter,0.82111,0.66694,0.97528,0.816161,0.222353,False
tahoe58,twitter,20,tooti,twitter,0.820323,0.663623,0.977022,0.820216,0.214373,False
talintyre,twitter,1,giacomoardesi,twitter,0.863499,0.746789,0.980209,0.711633,0.198952,False
talintyre,twitter,2,romcalbc,twitter,0.852702,0.718214,0.987189,0.750715,0.160069,False
talintyre,twitter,3,ifeelitall,twitter,0.845734,0.706117,0.985351,0.766659,0.171167,False
talintyre,twitter,4,lucacatania,twitter,0.844172,0.711477,0.976867,0.759635,0.215096,False
talintyre,twitter,5,zacharycrockett,twitter,0.836811,0.685483,0.988139,0.793116,0.154019,False
talintyre,twitter,6,putuebo,twitter,0.835388,0.685465,0.985311,0.79314,0.171402,False
talintyre,twitter,7,giulianoabate,twitter,0.832645,0.682141,0.983149,0.79732,0.183581,False
talintyre,twitter,8,yasirnasir,twitter,0.831466,0.67568,0.987251,0.805382,0.159681,False
talintyre,twitter,9,juanramar,twitter,0.826475,0.665989,0.98696,0.817326,0.161491,False
talintyre,twitter,10,markusortner,twitter,0.823987,0.692651,0.955323,0.784027,0.298923,False
talintyre,twitter,11,rdhnk9,twitter,0.823042,0.659301,0.986782,0.825468,0.16259,False
talintyre,twitter,12,natbuehler,twitter,0.822469,0.660877,0.98406,0.823557,0.178549,False
talintyre,twitter,13,johndeguzman,twitter,0.821808,0.662147,0.981468,0.822013,0.192522,False
talintyre,twitter,14,iamlfb,twitter,0.82077,0.666616,0.974924,0.816558,0.223947,False
talintyre,twitter,15,hflpjtrade,twitter,0.82032,0.656528,0.984112,0.828821,0.17826,False
talintyre,twitter,16,brianmonroe,twitter,0.819626,0.66324,0.976013,0.820683,0.219028,False
talintyre,twitter,17,ilpagliarino,twitter,0.819411,0.653736,0.985087,0.832182,0.172705,False
talintyre,twitter,18,michellefreeman,twitter,0.817501,0.661271,0.973731,0.823079,0.229211,False
talintyre,twitter,19,ucedaman,twitter,0.816077,0.646235,0.985919,0.841148,0.167813,False
talintyre,twitter,20,redphone,twitter,0.81582,0.644384,0.987257,0.843346,0.159644,False
talrasha,twitter,1,snowhole,twitter,0.928073,0.915269,0.940876,0.411658,0.343872,False
talrasha,twitter,2,tooti,twitter,0.881891,0.798802,0.964981,0.634347,0.264646,False
talrasha,twitter,3,maxduke,twitter,0.875023,0.828364,0.921682,0.585894,0.395773,False
talrasha,twitter,4,avalon1982,twitter,0.871662,0.790351,0.952973,0.647532,0.306681,False
talrasha,twitter,5,coreyjo,twitter,0.867034,0.790542,0.943526,0.647237,0.336078,False
talrasha,twitter,6,bookkeepergirl,twitter,0.866427,0.760926,0.971928,0.691483,0.236946,False
talrasha,twitter,7,joecayetano,twitter,0.864456,0.772395,0.956518,0.674693,0.294898,False
talrasha,twitter,8,nicholaschen,twitter,0.864082,0.76673,0.961433,0.683037,0.27773,False
talrasha,twitter,9,danzenbinos,twitter,0.862089,0.781598,0.94258,0.660911,0.33888,False
talrasha,twitter,10,ynprojectsoundcreator,twitter,0.861004,0.771494,0.950514,0.676028,0.314597,False
talrasha,twitter,11,jects,twitter,0.860039,0.746757,0.973321,0.711679,0.230992,False
talrasha,twitter,12,peteste,twitter,0.859309,0.766602,0.952015,0.683224,0.309789,False
talrasha,twitter,13,shintaroabe,twitter,0.858987,0.771153,0.94682,0.67653,0.326129,False
talrasha,twitter,14,robaris,twitter,0.858282,0.761886,0.954678,0.690093,0.301072,False
talrasha,twitter,15,jesuslugo,twitter,0.855028,0.751109,0.958947,0.705536,0.286542,False
talrasha,twitter,16,sudol,twitter,0.854766,0.748091,0.961442,0.709802,0.277698,False
talrasha,twitter,17,ohadbarda,twitter,0.853961,0.749553,0.958369,0.707739,0.288553,False
talrasha,twitter,18,aseroff,twitter,0.853787,0.773004,0.934571,0.673789,0.361744,False
talrasha,twitter,19,daeshinkim,twitter,0.852795,0.740434,0.965156,0.720508,0.263984,False
talrasha,twitter,20,sorayasantos,twitter,0.852228,0.753947,0.950509,0.701503,0.314613,False
tanguymignot,twitter,1,jimbgreen,twitter,0.861266,0.745488,0.977044,0.713459,0.214271,False
tanguymignot,twitter,2,pedrsn,twitter,0.857405,0.753855,0.960954,0.701635,0.279448,False
tanguymignot,twitter,3,gordsellar,twitter,0.856581,0.742624,0.970538,0.717462,0.242743,False
tanguymignot,twitter,4,donmik,twitter,0.856294,0.735963,0.976625,0.726687,0.216216,False
tanguymignot,twitter,5,timothyryan,twitter,0.853901,0.73738,0.970422,0.724734,0.243221,False
tanguymignot,twitter,6,esmeraldabeautylounge,twitter,0.852345,0.751699,0.952991,0.7047,0.306622,False
tanguymignot,twitter,7,lemihacioglu,twitter,0.851501,0.731338,0.971664,0.733024,0.23806,False
tanguymignot,twitter,8,brianfarnham,twitter,0.850397,0.749833,0.950961,0.707343,0.313173,False
tanguymignot,twitter,9,ahu,twitter,0.849222,0.738613,0.959831,0.723031,0.283441,False
tanguymignot,twitter,10,bradrussell,twitter,0.847935,0.737641,0.958229,0.724374,0.289038,False
tanguymignot,twitter,11,danzenbinos,twitter,0.847713,0.723846,0.97158,0.743175,0.238412,False
tanguymignot,twitter,12,isaacbf,twitter,0.847557,0.735577,0.959536,0.727218,0.284478,False
tanguymignot,twitter,13,timbr,twitter,0.847375,0.718145,0.976604,0.750806,0.216315,False
tanguymignot,twitter,14,basemsal7,twitter,0.847107,0.725429,0.968786,0.741041,0.249858,False
tanguymignot,twitter,15,claudiogonzalo,twitter,0.84618,0.727088,0.965271,0.738798,0.263549,False
tanguymignot,twitter,16,benjsellers,twitter,0.845503,0.712211,0.978795,0.758668,0.205938,False
tanguymignot,twitter,17,odile,twitter,0.845261,0.715746,0.974776,0.753995,0.224606,False
tanguymignot,twitter,18,molivieri,twitter,0.844419,0.719129,0.969709,0.749494,0.246136,False
tanguymignot,twitter,19,capitu,twitter,0.843873,0.731721,0.956025,0.732502,0.296564,False
tanguymignot,twitter,20,edsafin,twitter,0.843328,0.716802,0.969854,0.752593,0.245546,False
taniagarron,twitter,1,rdhnk9,twitter,0.878561,0.775755,0.981366,0.669693,0.193049,False
taniagarron,twitter,2,niuz,twitter,0.877498,0.77736,0.977637,0.667293,0.211486,False
taniagarron,twitter,3,fionagraham,twitter,0.869368,0.75887,0.979865,0.694449,0.200671,False
taniagarron,twitter,4,silviabriano,twitter,0.863896,0.749424,0.978368,0.707921,0.207999,False
taniagarron,twitter,5,kristinrichey,twitter,0.861758,0.766278,0.957238,0.683698,0.292445,False
taniagarron,twitter,6,santayanapower,twitter,0.861405,0.756611,0.966198,0.697694,0.260009,False
taniagarron,twitter,7,avalon1982,twitter,0.858633,0.727955,0.989312,0.737625,0.146203,False
taniagarron,twitter,8,kateylee,twitter,0.853057,0.730475,0.975639,0.734201,0.22073,False
taniagarron,twitter,9,chiarapis,twitter,0.851384,0.74271,0.960057,0.717343,0.28264,False
taniagarron,twitter,10,virajt,twitter,0.851065,0.715233,0.986897,0.754675,0.16188,False
taniagarron,twitter,11,sacpetsits,twitter,0.849368,0.709784,0.988951,0.761861,0.148656,False
taniagarron,twitter,12,sorayasantos,twitter,0.849129,0.729317,0.968941,0.735776,0.249235,False
taniagarron,twitter,13,paolaroldan,twitter,0.848478,0.734998,0.961958,0.728013,0.275835,False
taniagarron,twitter,14,natbuehler,twitter,0.846798,0.711469,0.982127,0.759646,0.189066,False
taniagarron,twitter,15,barbaraparolini,twitter,0.846341,0.718881,0.973801,0.749826,0.228905,False
taniagarron,twitter,16,molivieri,twitter,0.845965,0.739691,0.952239,0.721538,0.309065,False
taniagarron,twitter,17,rachelrvincent,twitter,0.844337,0.71109,0.977584,0.760144,0.211736,False
taniagarron,twitter,18,thatgirlmegan,twitter,0.843828,0.70734,0.980316,0.765062,0.198415,False
taniagarron,twitter,19,crossleykim,twitter,0.84355,0.710682,0.976418,0.760681,0.217172,False
taniagarron,twitter,20,mariamonegro,twitter,0.842569,0.69878,0.986357,0.77617,0.165182,False
tanyagagnon,twitter,1,patriciadiez,twitter,0.623647,0.837967,0.409327,0.569268,1.086897,False
tanyagagnon,twitter,2,smediabutterfly,twitter,0.60007,0.878369,0.32177,0.493215,1.164671,False
tanyagagnon,twitter,3,lizbarnett,twitter,0.594288,0.819558,0.369019,0.600736,1.123371,False
tanyagagnon,twitter,4,alliebeau,twitter,0.588576,0.819868,0.357284,0.60022,1.133769,False
tanyagagnon,twitter,5,dazeofadventure,twitter,0.582319,0.895201,0.269437,0.45782,1.20877,False
tanyagagnon,twitter,6,cynthiakseymour,twitter,0.578616,0.900986,0.256246,0.445004,1.219634,False
tanyagagnon,twitter,7,josiaanep,twitter,0.566947,0.84369,0.290204,0.559124,1.191466,False
tanyagagnon,twitter,8,angelikalattner,twitter,0.566459,0.799356,0.333562,0.633472,1.154503,False
tanyagagnon,twitter,9,leahmessina,twitter,0.557622,0.844453,0.270793,0.557759,1.207649,False
tanyagagnon,twitter,10,karascharwath,twitter,0.556413,0.833421,0.279404,0.577198,1.200497,False
tanyagagnon,twitter,11,stephanlendl,twitter,0.555971,0.808651,0.30329,0.618625,1.180432,False
tanyagagnon,twitter,12,marshacollier,twitter,0.548552,0.825304,0.2718,0.591094,1.206814,False
tanyagagnon,twitter,13,nicoletteorlemans,twitter,0.545105,0.857543,0.232668,0.533774,1.238815,False
tanyagagnon,twitter,14,joypoulsen,twitter,0.537308,0.803484,0.271133,0.626923,1.207367,False
tanyagagnon,twitter,15,roseannefoxx,twitter,0.537299,0.858949,0.215649,0.531132,1.252478,False
tanyagagnon,twitter,16,paulinasalazar,twitter,0.534211,0.844676,0.223745,0.557357,1.245997,False
tanyagagnon,twitter,17,wendyrollins,twitter,0.533826,0.871445,0.196208,0.50706,1.267906,False
tanyagagnon,twitter,18,sfharper,twitter,0.525969,0.842435,0.209503,0.561364,1.257376,False
tanyagagnon,twitter,19,chrismontoya,twitter,0.525604,0.822048,0.22916,0.596577,1.241644,False
tanyagagnon,twitter,20,juliaiglesias,twitter,0.523714,0.836592,0.210837,0.571677,1.256315,False
tapps,twitter,1,dazeofadventure,twitter,0.577834,0.787179,0.368488,0.652412,1.123844,False
tapps,twitter,2,maayanplaut,twitter,0.561956,0.859415,0.264496,0.530255,1.212851,False
tapps,twitter,3,amyrogers,twitter,0.561114,0.793061,0.329167,0.643333,1.158303,False
tapps,twitter,4,cynthiakseymour,twitter,0.554067,0.795961,0.312172,0.63881,1.172883,False
tapps,twitter,5,soniapolacci,twitter,0.539246,0.698229,0.380264,0.776879,1.113316,False
tapps,twitter,6,blairmosberg,twitter,0.538394,0.710569,0.366218,0.76083,1.125862,False
tapps,twitter,7,leahmessina,twitter,0.538291,0.713353,0.363228,0.757162,1.128514,False
tapps,twitter,8,lorenia,twitter,0.532776,0.783156,0.282395,0.65855,1.198002,False
tapps,twitter,9,halgarob,twitter,0.530389,0.735718,0.32506,0.727024,1.161843,False
tapps,twitter,10,nicoletteorlemans,twitter,0.529892,0.829768,0.230016,0.583492,1.240955,False
tapps,twitter,11,stephlauren,twitter,0.527188,0.774082,0.280293,0.672188,1.199756,False
tapps,twitter,12,evandrosudre,twitter,0.524047,0.777018,0.271077,0.667806,1.207413,False
tapps,twitter,13,dkakaiya,twitter,0.521301,0.837894,0.204708,0.569396,1.261184,False
tapps,twitter,14,terrahambly,twitter,0.521289,0.835382,0.207197,0.573791,1.259209,False
tapps,twitter,15,elliepotts,twitter,0.521139,0.802831,0.239448,0.627964,1.23333,False
tapps,twitter,16,jessienuz,twitter,0.518166,0.817828,0.218504,0.60361,1.250197,False
tapps,twitter,17,nohemimata,twitter,0.517291,0.77712,0.257461,0.667652,1.218638,False
tapps,twitter,18,melanieburger,twitter,0.515662,0.814169,0.217155,0.609641,1.251275,False
tapps,twitter,19,kartika9,twitter,0.51523,0.816741,0.21372,0.605408,1.254018,False
tapps,twitter,20,lindsayblogs,twitter,0.513783,0.836345,0.191221,0.57211,1.271833,False
tassoskapernekas,twitter,1,arnauoman,twitter,0.571126,0.834264,0.307988,0.575737,1.176445,False
tassoskapernekas,twitter,2,atsoukalidis,twitter,0.56674,0.820176,0.313304,0.599707,1.171918,False
tassoskapernekas,twitter,3,ravidor,twitter,0.56594,0.883342,0.248538,0.483028,1.225938,False
tassoskapernekas,twitter,4,seraphim,twitter,0.56186,0.879522,0.244198,0.490872,1.229473,False
tassoskapernekas,twitter,5,pavelvassiljev,twitter,0.556658,0.836117,0.277199,0.572508,1.202332,False
tassoskapernekas,twitter,6,parhamb,twitter,0.552985,0.898222,0.207748,0.451171,1.258771,False
tassoskapernekas,twitter,7,omarc,twitter,0.550707,0.81507,0.286345,0.608162,1.194701,False
tassoskapernekas,twitter,8,croome,twitter,0.546667,0.802545,0.290788,0.628419,1.190976,False
tassoskapernekas,twitter,9,ycnex,twitter,0.546524,0.848909,0.244139,0.549711,1.229521,False
tassoskapernekas,twitter,10,serdarbarut,twitter,0.543718,0.856725,0.230711,0.535304,1.240394,False
tassoskapernekas,twitter,11,fahads,twitter,0.542659,0.804501,0.280816,0.625298,1.19932,False
tassoskapernekas,twitter,12,sanderdatema,twitter,0.542153,0.867885,0.216421,0.514033,1.251862,False
tassoskapernekas,twitter,13,danweese,twitter,0.536587,0.809455,0.263718,0.617325,1.213493,False
tassoskapernekas,twitter,14,jeffarazzi,twitter,0.53547,0.766853,0.304088,0.682857,1.179756,False
tassoskapernekas,twitter,15,almowhed,twitter,0.531645,0.83212,0.231171,0.579448,1.240024,False
tassoskapernekas,twitter,16,karllindsay,twitter,0.531411,0.871703,0.19112,0.506551,1.271912,False
tassoskapernekas,twitter,17,galobaro,twitter,0.530966,0.829287,0.232646,0.584317,1.238834,False
tassoskapernekas,twitter,18,hakandahlstrom,twitter,0.530234,0.762828,0.297641,0.688726,1.185208,False
tassoskapernekas,twitter,19,mau,twitter,0.529818,0.848508,0.211127,0.550439,1.256083,False
tassoskapernekas,twitter,20,jeromevadon,twitter,0.52918,0.800297,0.258063,0.631985,1.218144,False
tatianaavdjiev,twitter,1,sahithi,twitter,0.878266,0.771987,0.984546,0.675297,0.175809,False
tatianaavdjiev,twitter,2,barbaraparolini,twitter,0.867576,0.75408,0.981073,0.701314,0.194562,False
tatianaavdjiev,twitter,3,leiah,twitter,0.86734,0.76,0.974679,0.692821,0.225039,False
tatianaavdjiev,twitter,4,kristysvihlikova,twitter,0.867261,0.74825,0.986272,0.709577,0.165701,False
tatianaavdjiev,twitter,5,oleandreas,twitter,0.866215,0.751527,0.980903,0.704944,0.195434,False
tatianaavdjiev,twitter,6,katibren,twitter,0.865507,0.75203,0.978983,0.70423,0.205021,False
tatianaavdjiev,twitter,7,louised,twitter,0.865249,0.744774,0.985724,0.71446,0.168975,False
tatianaavdjiev,twitter,8,jamieleeong,twitter,0.862987,0.746588,0.979385,0.711916,0.20305,False
tatianaavdjiev,twitter,9,jennturner,twitter,0.86184,0.753242,0.970438,0.702507,0.243156,False
tatianaavdjiev,twitter,10,niuz,twitter,0.858765,0.732434,0.985097,0.731528,0.172647,False
tatianaavdjiev,twitter,11,thejennafox,twitter,0.856409,0.73335,0.979467,0.730274,0.202646,False
tatianaavdjiev,twitter,12,marlenebitzer,twitter,0.855334,0.731749,0.978917,0.732463,0.205341,False
tatianaavdjiev,twitter,13,elreptar,twitter,0.855199,0.725873,0.984525,0.740441,0.175926,False
tatianaavdjiev,twitter,14,lisamackay,twitter,0.854932,0.728296,0.981568,0.737162,0.192001,False
tatianaavdjiev,twitter,15,kristinrichey,twitter,0.851141,0.736445,0.965836,0.726024,0.261395,False
tatianaavdjiev,twitter,16,tuyetanh,twitter,0.850636,0.718489,0.982782,0.750348,0.18557,False
tatianaavdjiev,twitter,17,emimatsushita,twitter,0.850134,0.720007,0.98026,0.748322,0.198693,False
tatianaavdjiev,twitter,18,ligiaadam,twitter,0.847657,0.727518,0.967796,0.738217,0.253787,False
tatianaavdjiev,twitter,19,virgilalonso,twitter,0.846293,0.707952,0.984634,0.764262,0.175307,False
tatianaavdjiev,twitter,20,madamebijoux,twitter,0.845278,0.708209,0.982347,0.763926,0.187898,False
taymoor,twitter,1,hasanalikhattak,twitter,0.897088,0.860783,0.933394,0.527669,0.364982,False
taymoor,twitter,2,maliagros,twitter,0.893828,0.838524,0.949132,0.568289,0.318961,False
taymoor,twitter,3,vinothnatarajan,twitter,0.893374,0.84723,0.939519,0.552757,0.347796,False
taymoor,twitter,4,tomromano,twitter,0.883825,0.817899,0.94975,0.603492,0.317017,False
taymoor,twitter,5,sniyazov,twitter,0.883102,0.883283,0.88292,0.483149,0.4839,False
taymoor,twitter,6,jiteshpanchal,twitter,0.881906,0.816474,0.947338,0.605849,0.324536,False
taymoor,twitter,7,massimosaviotti,twitter,0.879098,0.808326,0.949871,0.619152,0.316637,False
taymoor,twitter,8,jorgeglez,twitter,0.878918,0.815667,0.942169,0.607179,0.340093,False
taymoor,twitter,9,joaorio,twitter,0.870959,0.79615,0.945769,0.638514,0.329336,False
taymoor,twitter,10,jlat85,twitter,0.870287,0.800421,0.940153,0.63179,0.345967,False
taymoor,twitter,11,danieltaylor,twitter,0.869776,0.802152,0.937401,0.629044,0.353834,False
taymoor,twitter,12,ohadbarda,twitter,0.868238,0.805675,0.9308,0.623418,0.37202,False
taymoor,twitter,13,fmmor,twitter,0.86704,0.788254,0.945826,0.650763,0.329162,False
taymoor,twitter,14,juanramar,twitter,0.866691,0.783449,0.949932,0.658105,0.316442,False
taymoor,twitter,15,jevtovic,twitter,0.866019,0.826511,0.905528,0.589049,0.434677,False
taymoor,twitter,16,matteolever,twitter,0.865083,0.808267,0.9219,0.619247,0.395221,False
taymoor,twitter,17,shintaroabe,twitter,0.864621,0.79945,0.929792,0.633325,0.374722,False
taymoor,twitter,18,alexwisner,twitter,0.864353,0.780909,0.947798,0.661953,0.323117,False
taymoor,twitter,19,virajt,twitter,0.86293,0.780882,0.944978,0.661995,0.331728,False
taymoor,twitter,20,dlosuna,twitter,0.862533,0.782645,0.942421,0.659325,0.33935,False
tearyeyezs,twitter,1,rdeva,twitter,0.519469,0.700377,0.338562,0.77411,1.150164,False
tearyeyezs,twitter,2,mhantirah,twitter,0.507108,0.696333,0.317883,0.779316,1.168004,False
tearyeyezs,twitter,3,sheanroberts,twitter,0.504052,0.647866,0.360238,0.839207,1.131161,False
tearyeyezs,twitter,4,rjacquez,twitter,0.502514,0.682882,0.322147,0.79639,1.164348,False
tearyeyezs,twitter,5,carsonbelinda,twitter,0.502488,0.69726,0.307716,0.778126,1.176677,False
tearyeyezs,twitter,6,kkristopherkimbrew,twitter,0.499851,0.718901,0.280801,0.749798,1.199332,False
tearyeyezs,twitter,7,adic,twitter,0.485788,0.696944,0.274633,0.778532,1.204464,False
tearyeyezs,twitter,8,wilberthleo,twitter,0.482992,0.719663,0.246321,0.748781,1.227745,False
tearyeyezs,twitter,9,martinosabia,twitter,0.472144,0.728226,0.216061,0.737256,1.252149,False
tearyeyezs,twitter,10,sultangfx,twitter,0.466989,0.696328,0.237651,0.779323,1.234786,False
tearyeyezs,twitter,11,davidcorpuz,twitter,0.464885,0.67214,0.25763,0.809765,1.218499,False
tearyeyezs,twitter,12,leovigildo,twitter,0.462464,0.760489,0.164439,0.692115,1.292719,False
tearyeyezs,twitter,13,craigdeakin,twitter,0.461614,0.678492,0.244736,0.801882,1.229035,False
tearyeyezs,twitter,14,rahsheen,twitter,0.461607,0.703205,0.220009,0.770448,1.248992,False
tearyeyezs,twitter,15,lennoazevedo,twitter,0.454078,0.702148,0.206009,0.771819,1.260152,False
tearyeyezs,twitter,16,yoyodre,twitter,0.453025,0.645234,0.260816,0.842338,1.215881,False
tearyeyezs,twitter,17,idaperri,twitter,0.452055,0.691966,0.212144,0.7849,1.255273,False
tearyeyezs,twitter,18,jamesgoodnow,twitter,0.45183,0.660972,0.242689,0.823442,1.2307,False
tearyeyezs,twitter,19,danielrdossantos,twitter,0.451727,0.677867,0.225587,0.802662,1.244518,False
tearyeyezs,twitter,20,rjudas,twitter,0.451098,0.701514,0.200682,0.77264,1.264372,False
tedmihu,twitter,1,villy,twitter,0.524396,0.724487,0.324304,0.742311,1.162494,False
tedmihu,twitter,2,mvalencaa,twitter,0.522006,0.71372,0.330293,0.756677,1.157331,False
tedmihu,twitter,3,michaelwuensch,twitter,0.498288,0.740035,0.25654,0.721061,1.219393,False
tedmihu,twitter,4,vilterpanitz,twitter,0.497676,0.69709,0.298262,0.778345,1.184684,False
tedmihu,twitter,5,ricardoanton,twitter,0.490506,0.650504,0.330508,0.836057,1.157145,False
tedmihu,twitter,6,sebhawker,twitter,0.486668,0.77269,0.200646,0.674256,1.2644,False
tedmihu,twitter,7,guedadojacopomele,twitter,0.485555,0.72209,0.249021,0.745534,1.225544,False
tedmihu,twitter,8,zwirwel,twitter,0.483749,0.657191,0.310306,0.828021,1.174473,False
tedmihu,twitter,9,karma,twitter,0.482186,0.717304,0.247069,0.751926,1.227136,False
tedmihu,twitter,10,igormitrovic,twitter,0.481221,0.679533,0.28291,0.800584,1.197572,False
tedmihu,twitter,11,ronsela,twitter,0.474938,0.719975,0.229901,0.748365,1.241047,False
tedmihu,twitter,12,marcelotalassuh,twitter,0.474085,0.685453,0.262717,0.793155,1.214317,False
tedmihu,twitter,13,rahmatmh,twitter,0.46587,0.618209,0.31353,0.873831,1.171725,False
tedmihu,twitter,14,ianjamesdavies,twitter,0.464865,0.723744,0.205985,0.743312,1.260171,False
tedmihu,twitter,15,ulrichraab,twitter,0.464383,0.726197,0.202569,0.740004,1.262878,False
tedmihu,twitter,16,siguy,twitter,0.460649,0.67336,0.247936,0.808257,1.226429,False
tedmihu,twitter,17,timhoward,twitter,0.45928,0.763895,0.154665,0.687175,1.300258,False
tedmihu,twitter,18,mrbambang,twitter,0.459219,0.675824,0.242613,0.805203,1.230761,False
tedmihu,twitter,19,cjeam,twitter,0.457393,0.65109,0.263696,0.835356,1.213511,False
tedmihu,twitter,20,perolofarnas,twitter,0.455615,0.710054,0.201176,0.761507,1.263981,False
tedr,twitter,1,kingjn,twitter,0.901091,0.815966,0.986217,0.606687,0.166031,False
tedr,twitter,2,dbhaffey,twitter,0.879554,0.766093,0.993015,0.68397,0.118198,False
tedr,twitter,3,marcweil,twitter,0.877898,0.770678,0.985118,0.677232,0.172524,False
tedr,twitter,4,stuarthiggs,twitter,0.877602,0.763271,0.991933,0.688084,0.127023,False
tedr,twitter,5,justinhammack,twitter,0.875654,0.769908,0.981401,0.678369,0.192869,False
tedr,twitter,6,agustinamate,twitter,0.871875,0.765919,0.97783,0.684224,0.210571,False
tedr,twitter,7,jessetrelstad,twitter,0.871615,0.753644,0.989586,0.701934,0.144323,False
tedr,twitter,8,sanderterhaar,twitter,0.870658,0.760739,0.980577,0.691753,0.197097,False
tedr,twitter,9,etthompson,twitter,0.870077,0.753142,0.987012,0.702649,0.161171,False
tedr,twitter,10,fmmor,twitter,0.867208,0.74073,0.993686,0.720097,0.112371,False
tedr,twitter,11,micheltrapani,twitter,0.864447,0.735862,0.993034,0.726826,0.118038,False
tedr,twitter,12,mborodov,twitter,0.864223,0.742324,0.986122,0.71788,0.166602,False
tedr,twitter,13,robingood,twitter,0.863287,0.737295,0.989279,0.724851,0.14643,False
tedr,twitter,14,miguelcaria,twitter,0.86163,0.740428,0.982832,0.720516,0.1853,False
tedr,twitter,15,davegoodman,twitter,0.860754,0.761265,0.960242,0.690992,0.281984,False
tedr,twitter,16,tadd31,twitter,0.859516,0.763836,0.955197,0.687262,0.299344,False
tedr,twitter,17,jeanfrancoislabelle,twitter,0.856272,0.72231,0.990235,0.745238,0.139751,False
tedr,twitter,18,claudiogiulio,twitter,0.855295,0.728439,0.982151,0.736968,0.188939,False
tedr,twitter,19,mathieubellet,twitter,0.855184,0.725288,0.985079,0.741231,0.172746,False
tedr,twitter,20,dominiquedesrosiers,twitter,0.854727,0.734067,0.975387,0.729291,0.221868,False
tele,twitter,1,samuelreis,twitter,0.917976,0.853767,0.982184,0.540801,0.188764,False
tele,twitter,2,jasonbergin,twitter,0.908579,0.833222,0.983936,0.577543,0.17924,False
tele,twitter,3,jnfotos,twitter,0.908343,0.830954,0.985733,0.581457,0.16892,False
tele,twitter,4,romulocostacurta,twitter,0.90558,0.825942,0.985219,0.590013,0.171935,False
tele,twitter,5,edsafin,twitter,0.903892,0.818131,0.989653,0.603107,0.143855,False
tele,twitter,6,raccettura,twitter,0.903397,0.826537,0.980257,0.589005,0.19871,False
tele,twitter,7,jazrt,twitter,0.903226,0.823969,0.982484,0.593349,0.18717,False
tele,twitter,8,joshuagalloway,twitter,0.901142,0.824497,0.977787,0.592457,0.210774,False
tele,twitter,9,lemihacioglu,twitter,0.899221,0.817519,0.980922,0.60412,0.195336,False
tele,twitter,10,francescomeani,twitter,0.895018,0.819641,0.970395,0.600598,0.243333,False
tele,twitter,11,peteste,twitter,0.894102,0.806438,0.981764,0.622192,0.190975,False
tele,twitter,12,miguelsoler,twitter,0.891584,0.797436,0.985732,0.636497,0.168925,False
tele,twitter,13,eliut,twitter,0.890977,0.802009,0.979945,0.629271,0.200274,False
tele,twitter,14,shintaroabe,twitter,0.890627,0.801828,0.979426,0.629558,0.202849,False
tele,twitter,15,odile,twitter,0.890525,0.792591,0.988458,0.644064,0.151933,False
tele,twitter,16,tomromano,twitter,0.890417,0.791668,0.989165,0.645495,0.147205,False
tele,twitter,17,coreyjo,twitter,0.890259,0.823268,0.95725,0.594528,0.292405,False
tele,twitter,18,caelanhuntress,twitter,0.889324,0.80596,0.972688,0.622961,0.233717,False
tele,twitter,19,isaacbf,twitter,0.889096,0.825,0.953192,0.591608,0.305969,False
tele,twitter,20,juanramar,twitter,0.88896,0.790611,0.987308,0.64713,0.159322,False
tellurideblues,twitter,1,jasminrovira,twitter,0.730545,0.500047,0.961044,0.999953,0.279129,False
tellurideblues,twitter,2,stacysanchez,twitter,0.727327,0.507315,0.947339,0.992658,0.324534,False
tellurideblues,twitter,3,kantares,twitter,0.727231,0.500641,0.95382,0.999358,0.303908,False
tellurideblues,twitter,4,jasonbergin,twitter,0.724782,0.493729,0.955835,1.006251,0.297203,False
tellurideblues,twitter,5,giselabeer,twitter,0.72357,0.520137,0.927003,0.979656,0.382091,False
tellurideblues,twitter,6,solomonbrothers,twitter,0.722524,0.514782,0.930266,0.985108,0.373453,False
tellurideblues,twitter,7,michaelberndt,twitter,0.72243,0.498772,0.946087,1.001227,0.328369,False
tellurideblues,twitter,8,timgolden,twitter,0.720964,0.499523,0.942406,1.000477,0.339394,False
tellurideblues,twitter,9,loscollacios,twitter,0.719168,0.493778,0.944558,1.006203,0.332992,False
